sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RD/1962/14,g/L,1769815,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3832/7,mmol/24hr,2163,,0.20,APPROVED,EQUAL,vvcb,1722945476312,8910,millimole per 24 hours,Unit,MAPS_TO,,vvcb,1722945438007,
RD/5005/42,%,118,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3346/25,mmol/L,25531,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4708/5,g/L,330881,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/2395/5,umol/24hr,532,,0.20,APPROVED,EQUAL,vvcb,1722946008716,8907,micromole per 24 hours,Unit,MAPS_TO,,vvcb,1722946005576,
RD/4520/14,%,1445,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4684/5,ng/L,118646,,0.02,APPROVED,EQUAL,vvcb,1722945654354,8725,nanogram per liter,Unit,MAPS_TO,,vvcb,1722945649558,
RD/4178/25,g/L,5614,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3833/7,nmol/24hr,4555,,0.19,APPROVED,EQUAL,vvcb,1722945682947,44777627,nanomole per 24 hours,Unit,MAPS_TO,,vvcb,1722945682338,
RD/5004/14,%,563,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1968/54,10*9/l,4423303,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4254/9,mmol/L,581891,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3261/5,g/L,2004,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4520/5,%,154,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3338/46,10*9/l,51296,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/3867/12,mmol/L,1868,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4177/23,U/L,1317,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/4525/7,%,123,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3337/46,10*9/l,5617,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4971/7,mmol/L,1063,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4176/23,mmol/L,5261,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5004/5,%,54,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3840/35,mmol/L,487,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3673/5,10*9/l,115614,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4179/23,U/L,6436,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/2437/8,mmol/L,108,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5005/7,%,15,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4992/11,10*9/l,5909,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/3997/7,mmol/L,295,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3865/12,mmol/L,59,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/20,%,12114,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3346/5,mmol/L,1318953,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3876/12,%,9476,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4701/13,mmol/L,44,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4958/5,mmol/L,1100529,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3879/20,%,62,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4843/8,mmol/kg,19983,,0.20,APPROVED,EQUAL,vvcb,1722945547250,9577,millimole per kilogram,Unit,MAPS_TO,,vvcb,1722945525306,
RD/3892/20,%,46,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1982/8,mmol/kg,9541,,0.20,APPROVED,EQUAL,vvcb,1722945547250,9577,millimole per kilogram,Unit,MAPS_TO,,vvcb,1722945525306,
RD/1834/16,mmol/L,256390,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/2233/7,mmol/L,14,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3880/20,%,2277,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3921/43,mmol/L,91264,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4666/7,mg/L,27939,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/3857/35,mmol/L,13,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/21,cells/ul,12104,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/1814/6,mmol/L,21718,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3868/24,mmol/24h,837,,0.22,APPROVED,EQUAL,vvcb,1722945476312,8910,millimole per 24 hours,Unit,MAPS_TO,,vvcb,1722945438007,
RD/1945/7,mg/L,24996,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/3880/21,cells/ul,2310,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4847/5,U/L,26,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3834/7,mmol/24h,531,,0.22,APPROVED,EQUAL,vvcb,1722945476312,8910,millimole per 24 hours,Unit,MAPS_TO,,vvcb,1722945438007,
RD/3649/33,mg/l,3618,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/3879/21,cells/ul,62,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/3871/6,umol/24hr,5319,,0.20,APPROVED,EQUAL,vvcb,1722946008716,8907,micromole per 24 hours,Unit,MAPS_TO,,vvcb,1722946005576,
RD/5060/25,kPa,811084,,0.06,APPROVED,EQUAL,vvcb,1722945150348,44777602,kilopascal,Unit,MAPS_TO,,vvcb,1722945147552,
RD/2363/5,nmol/L,2222,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3892/21,cells/ul,46,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/3858/11,mg/mmol creat,56984,,0.29,APPROVED,EQUAL,vvcb,1722945344914,9075,milligram per millimole of creatinine,Unit,MAPS_TO,,vvcb,1722945341475,
RD/4098/5,pmol/L,1402,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/4581/5,mg/L,6104,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/4518/18,%,2060,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4254/14,g/L,4212,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3729/25,pmol/L,387,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/1990/5,mg/L,4977,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/4520/6,%,1960,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1243/8,g/24h,17276,,0.07,APPROVED,EQUAL,vvcb,1722944991831,8807,gram per 24 hours,Unit,MAPS_TO,,vvcb,1722944990737,
RD/3714/5,pmol/L,1227,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/3649/25,mg/l,4207,,0.00,APPROVED,EQUAL,vvcb,1722945321817,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1722945315912,
RD/5006/12,%,898,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4845/5,umol/L,110033,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3729/26,pmol/L,391,,0.24,APPROVED,EQUAL,vvcb,1722945843520,8729,picomole per liter,Unit,MAPS_TO,,vvcb,1722945839712,
RD/4992/10,10*9/l,5354,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/5004/6,%,846,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3921/42,umol/L,91262,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/2369/9,mmol/L,7,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4954/9,nmol/L/hr,602,,0.18,APPROVED,EQUAL,vvcb,1722945720840,44777630,nanomole per hour and liter,Unit,MAPS_TO,,vvcb,1722945719479,
RD/4525/11,%,491,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4126/11,mmol/L,6030724,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5060/31,mmol/L,806986,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3932/5,cPs,1318,,0.02,UNCHECKED,UNREVIEWED,,0,9081,nanogram per milliliter of trypsinogen,Unit,MAPS_TO,,<auto>,1722943929306,
RD/4524/12,%,191,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1817/11,mmol/L,1259818,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/2386/5,U/ml,433,,0.00,APPROVED,EQUAL,vvcb,1722946117808,8763,unit per milliliter,Unit,MAPS_TO,,vvcb,1722946114480,
RD/4689/5,cPs,511,,0.02,UNCHECKED,UNREVIEWED,,0,9081,nanogram per milliliter of trypsinogen,Unit,MAPS_TO,,<auto>,1722943929384,
RD/5005/11,%,113,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4099/39,mmol/L,1101079,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4110/9,g/L,5966,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/4151/40,mmol/L,540374,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/18,%,12116,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1968/14,10*9/l,9569832,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4110/10,g/L,5966,,0.00,APPROVED,EQUAL,vvcb,1722945022518,8636,gram per liter,Unit,MAPS_TO,,vvcb,1722945010448,
RD/3921/40,mmol/L,236964,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3879/18,%,62,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3338/14,10*9/l,52726,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4007/23,umol/L,10529,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/3318/5,mmol/L,131789,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3892/18,%,46,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3319/14,10*9/l,29981,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/1841/23,umol/L,7182,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/4011/5,mmol/L,116202,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3880/18,%,2292,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3337/14,10*9/l,6343,,0.22,APPROVED,EQUAL,vvcb,1722944909831,9444,billion per liter,Unit,MAPS_TO,,vvcb,1722944902174,
RD/4078/7,umol/L,9264,,0.30,APPROVED,EQUAL,vvcb,1722945971142,8749,micromole per liter,Unit,MAPS_TO,,vvcb,1722945962358,
RD/1827/11,mmol/L,54244,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/19,cells/ul,12107,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/5425/12,ug/mL,7596,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/2883/7,nmol/mmol,683,,0.22,APPROVED,EQUAL,vvcb,1722945733528,9612,nanomole per millimole,Unit,MAPS_TO,,vvcb,1722945732979,
RD/4101/42,mmol/L,32115,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3880/19,cells/ul,2325,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4151/37,mmol/L,540382,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/6192/27,mmol/L,550,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/22,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/3879/19,cells/ul,62,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/3339/37,mmol/L,374732,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3856/11,mmol/L,230,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/26,ug/mL,7589,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/3892/19,cells/ul,46,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4682/37,mmol/L,255863,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4679/11,mmol/L,161,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/19,ug/mL,7589,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/4101/37,mmol/L,32113,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4678/39,mmol/L,124,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4978/10,%,6018,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/5425/18,ug/mL,7589,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/3341/37,mmol/L,4334,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4681/11,mmol/L,62,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/10,%,11670,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/5425/20,ug/mL,7589,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/4010/37,mmol/L,633,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4677/40,mmol/L,49,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3880/10,%,2297,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/5425/13,ug/mL,7589,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/4677/37,mmol/L,49,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4676/42,mmol/L,3,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3881/11,cells/uL,11658,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/4676/37,mmol/L,3,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/14,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/2520/6,U/L,232,,0.00,APPROVED,EQUAL,vvcb,1722946141683,8645,unit per liter,Unit,MAPS_TO,,vvcb,1722946132716,
RD/3880/11,cells/uL,2329,,0.43,APPROVED,EQUAL,vvcb,1722944935193,8784,cells per microliter,Unit,MAPS_TO,,vvcb,1722944931143,
RD/1816/6,nmol/L,55722,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/5425/15,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/3832/5,mmol/L,2167,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4525/14,%,1178,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4137/21,nmol/L,93,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/5425/16,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/5005/14,%,175,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4140/21,nmol/L,93,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3820/5,mmol/L,1645,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/17,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/5006/15,%,872,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4141/21,nmol/L,86,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/4971/5,mmol/L,1063,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/5425/21,ug/mL,7590,,0.00,APPROVED,EQUAL,vvcb,1722946042614,8859,microgram per milliliter,Unit,MAPS_TO,,vvcb,1722946039544,
RD/4525/15,%,426,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4139/21,nmol/L,85,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3833/5,nmol/L,3880,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/5060/26,kPa,810284,,0.06,APPROVED,EQUAL,vvcb,1722945150754,44777602,kilopascal,Unit,MAPS_TO,,vvcb,1722945147552,
RD/4136/21,nmol/L,44,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/5005/15,%,29,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/3858/7,mmol/L,58877,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4947/10,mmol/L,2581602,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4138/21,nmol/L,10,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1872/5,mmol/L,19526,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4524/15,%,15,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4126/6,mmol/L,6031041,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/3809/6,nmol/L,12485,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3822/6,mg/100ml,4011,,0.08,APPROVED,WIDER,vvcb,1722945305412,9561,milligram per volume,Unit,MAPS_TO,,vvcb,1722945304271,
RD/4978/12,%,6018,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/1817/6,mmol/L,1259830,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4000/5,nmol/L,7629,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/1985/5,mmol/kg,22722,,0.20,APPROVED,EQUAL,vvcb,1722945547250,9577,millimole per kilogram,Unit,MAPS_TO,,vvcb,1722945525306,
RD/3881/12,%,11665,,0.00,APPROVED,EQUAL,vvcb,1722944779909,8554,percent,Unit,MAPS_TO,,vvcb,1722944766299,
RD/4099/38,mmol/L,1101095,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
RD/4163/16,nmol/L,566,,0.26,APPROVED,EQUAL,vvcb,1722945707026,8736,nanomole per liter,Unit,MAPS_TO,,vvcb,1722945696431,
RD/3868/6,mmol/L,843,,0.30,APPROVED,EQUAL,vvcb,1722945547250,8753,millimole per liter,Unit,MAPS_TO,,vvcb,1722945538195,
