sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
AG/5/10/155/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/4741/9,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AD/970/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708906118,
AG/40/12/42/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/561/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5513/20,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4650/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708906368,
MC/4223/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/5/11/53/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/1889/9,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AD/971/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708906775,
AG/40/17/46/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5610/37/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5514/19,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4651/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708907056,
MC/4223/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/5/16,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/2069/5,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AD/972/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708907415,
AG/285/1/53/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5610/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5514/20,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4651/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708907712,
MC/4224/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/5/22/54/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/2933/51/173/2,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AD/304/3,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708908056,
AG/287/1/103/8,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5611/37/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5553/31,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4652/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708908400,
MC/4224/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/5/23/103/8,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/3131/22,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AD/304/4,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708908697,
AG/41/1/29/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5611/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5566/1,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4652/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708909056,
MC/4225/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/5/24/201/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/6416/21,mg,1,,0.04,APPROVED,EQUAL,vvcb,1704710764861,8576,milligram,Unit,MAPS_TO,,vvcb,1704710748752,
AG/333/1/381/4,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708909338,
AG/41/10/177/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5612/37/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5585/11,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4225/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4693/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708909713,
RD/2904/16,mg/L,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8751,milligram per liter,Unit,MAPS_TO,,vvcb,1704711126144,
AG/5/30/71/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/338/1/383/2,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708909947,
AG/41/12/134/4,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5612/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5585/22,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4226/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4693/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708910400,
RD/688/10,mg/dL,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/586/1/492/10,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AD/974/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708910588,
AG/41/13/191/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5613/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5585/80/696/43,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4226/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4694/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708911056,
RD/688/12,mg/dL,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/751/1/709/4,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AD/975/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708911228,
AG/41/2/39/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5613/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2975/15/1640/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4227/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4694/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708911713,
AG/40/19/50/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/688/11,mg/dL,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
RD/6273/31,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708911853,
AG/41/3/43/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5614/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2975/16/1640/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4227/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/40/2/31/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4695/42/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708912510,
RD/3147/11,mg/dL,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
RD/6273/56,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708912698,
AG/41/8/52/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5614/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/2975/17/1640/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4228/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/4637/57,mg/day,1,,0.41,APPROVED,EQUAL,vvcb,1704711063749,8724,milligram per time,Unit,MAPS_TO,,vvcb,1704711061562,
AG/40/3/32/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4695/42/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708913354,
AG/469/1/360/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708913464,
AG/41/9/48/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5615/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AD/2999/1,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4228/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/4637/56,mg/day,1,,0.41,APPROVED,EQUAL,vvcb,1704711066311,8724,milligram per time,Unit,MAPS_TO,,vvcb,1704711061562,
AG/40/4/33/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4723/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708914151,
AG/470/1/361/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708914245,
AG/42/1/1/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5615/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5585/92/726/43,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4229/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/2904/18,mg/dl,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/40/6/34/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/4723/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708915120,
AG/471/1/362/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708915136,
AG/42/2/24/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5616/36/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/5589/36/349/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4229/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/256/2/252/23,mg/dl,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/40/7/35/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/472/1/363/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708915979,
MC/4727/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708915979,
AG/42/3/11/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5616/36/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/5644/19,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/4230/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/2895/3,mg/dl,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/40/8/36/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/473/1/364/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708916745,
AD/2095/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708916792,
AG/42/4/15/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/5646/13/246/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5617/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4230/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/256/2/252/22,mg/dl,1,,0.00,APPROVED,EQUAL,vvcb,1704711157831,8840,milligram per deciliter,Unit,MAPS_TO,,vvcb,1704711083705,
AG/40/9/38/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/1,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708917464,
AD/1938/1,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708917542,
AG/42/5/17/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/5649/16,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5617/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4231/39/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
RD/1613/3,mg/hr,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,44777610,milligram per hour,Unit,MAPS_TO,,vvcb,1704711097846,
AG/1674/1/1072/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/10,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708918136,
AG/42/6/16/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3842/51/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708918261,
RD/5649/18,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5628/52/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4231/39/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1676/1/1073/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/1601/3,mg/hr,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,44777610,milligram per hour,Unit,MAPS_TO,,vvcb,1704711097846,
AG/475/1/366/11,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708918854,
AG/42/8/27/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3842/51/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708919011,
RD/5651/31,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5628/52/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4249/37/148/12,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1691/1/1087/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/2,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708919604,
RD/1711/3,mg/kg/min,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,9692,milligram per kilogram per minute,Unit,MAPS_TO,,vvcb,1704711115364,
AG/42/9/25/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3843/46/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708919776,
AG/1944/1/1218/3,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5629/52/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4250/37/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1705/1/1095/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/3,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708920339,
AG/43/1/23/2,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
RD/1592/3,mg/kg/min,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,9692,milligram per kilogram per minute,Unit,MAPS_TO,,vvcb,1704711115364,
MC/3843/46/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708920620,
AG/1944/1/1218/4,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5629/52/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4250/37/116/9,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/273/1/54/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/4,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708921120,
AG/43/12/155/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3844/43/71/2,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708921386,
RD/1589/3,mg/kg/min,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,9692,milligram per kilogram per minute,Unit,MAPS_TO,,vvcb,1704711115364,
AG/1944/1/1218/5,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
MC/5631/52/116/10,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
MC/4251/36/148/12,mGy,1,,0.04,APPROVED,EQUAL,vvcb,1704711234803,710255,milligray,Unit,MAPS_TO,,vvcb,1704711219645,
AG/1642/1/1040/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
AG/475/1/366/5,days,1,,0.69,APPROVED,EQUAL,vvcb,1704710300267,8512,day,Unit,MAPS_TO,,<auto>,1704708921886,
AG/43/13/162/1,mL,1,,0.00,APPROVED,EQUAL,vvcb,1704711371459,8587,milliliter,Unit,MAPS_TO,,vvcb,1704711359630,
MC/3844/43/71/3,milliliters,1,,0.92,APPROVED,EQUAL,vvcb,1704711309742,8587,milliliter,Unit,MAPS_TO,,<auto>,1704708922167,
AG/1984/1/1239/7,%,1,,0.00,APPROVED,EQUAL,vvcb,1704709998222,8554,percent,Unit,MAPS_TO,,vvcb,1704709983134,
RD/1583/3,mg/kg/min,1,,0.05,APPROVED,EQUAL,vvcb,1704711157831,9692,milligram per kilogram per minute,Unit,MAPS_TO,,vvcb,1704711115364,
